,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,pred_value
65,1526,190,2,70.0,13587,1,1,1,1,1,1,1,1,2,1,5,1,5,5,1958,1958,1,1,5,5,1,0.0,1,1,1,1,1,4,1,532.0,2,0.0,456.0,988.0,1,1,1,1,988,0,0,988,1.0,0.0,1,0,2,1,1,5,1,0,1,1,1958.0,1,1.0,264.0,1,1,1,0,0,0,0,0,0,1,2,1,0,4,2010,1,3,71610
66,1527,30,2,65.0,7898,1,1,1,1,1,2,1,1,2,1,1,1,4,7,1920,1994,1,1,5,5,1,0.0,1,1,3,1,1,1,4,0.0,2,0.0,576.0,576.0,1,2,1,1,985,0,0,985,0.0,1.0,1,0,2,1,1,4,1,0,1,2,1989.0,1,2.0,676.0,1,1,2,0,0,0,0,0,0,1,2,1,0,4,2010,1,1,50094
67,1528,50,2,60.0,8064,1,1,1,1,1,1,1,1,5,1,1,4,6,8,1948,2004,1,1,7,9,1,0.0,1,1,1,1,1,1,2,481.0,3,174.0,161.0,816.0,1,1,1,1,816,408,0,1224,1.0,0.0,1,0,3,1,1,5,1,0,1,2,1950.0,1,1.0,280.0,1,1,1,414,0,0,0,0,0,1,4,1,0,5,2010,1,1,124605
68,1529,20,2,81.0,7635,1,1,2,1,1,2,1,1,2,1,1,1,5,6,1960,1960,1,1,8,2,1,0.0,1,1,1,1,1,1,1,588.0,1,350.0,237.0,1175.0,1,3,1,1,1175,0,0,1175,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1960.0,3,2.0,484.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2010,1,1,106671
69,1530,20,2,80.0,9760,1,1,1,1,1,1,2,1,2,1,1,1,6,7,1963,1984,2,1,2,2,2,218.0,1,1,1,1,1,2,5,717.0,1,263.0,415.0,1395.0,1,1,1,1,1395,0,0,1395,1.0,0.0,1,0,2,1,1,7,3,1,2,1,1963.0,3,2.0,440.0,1,1,1,657,0,113,0,240,0,1,2,1,0,5,2010,1,1,218368
70,1531,50,3,60.0,4800,1,1,1,1,1,2,1,13,2,1,1,4,4,5,1900,1954,2,1,2,2,2,771.0,1,1,2,1,1,1,2,48.0,2,0.0,661.0,709.0,1,1,1,1,1157,687,0,1844,1.0,0.0,1,0,3,1,1,9,2,2,3,5,1900.0,1,1.0,240.0,1,1,1,84,0,0,0,0,0,1,2,1,0,1,2010,2,3,137227
71,1532,30,3,56.0,4485,1,3,1,1,1,1,1,13,5,1,1,1,5,7,1920,1950,1,1,2,2,1,0.0,1,1,2,1,1,1,5,579.0,2,0.0,357.0,936.0,1,1,1,1,936,0,0,936,1.0,0.0,1,0,2,1,1,5,1,1,3,4,-1.0,4,0.0,0.0,2,2,3,51,0,135,0,0,0,1,1,1,0,5,2010,1,1,40076
72,1533,20,3,69.0,5805,1,3,1,3,1,1,2,13,2,1,1,1,5,7,1957,1957,2,1,5,5,1,0.0,1,1,1,1,1,3,5,274.0,3,1073.0,0.0,1347.0,1,2,1,1,1347,0,0,1347,1.0,1.0,1,0,3,1,2,6,1,0,1,2,1957.0,1,2.0,551.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2010,1,1,146224
73,1534,45,3,50.0,6900,1,1,1,1,1,2,1,13,2,1,1,4,6,7,1938,2000,1,1,5,5,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,827.0,827.0,1,2,1,1,827,424,0,1251,0.0,0.0,1,0,3,1,4,6,1,0,1,2,1938.0,1,1.0,240.0,3,1,2,0,0,0,0,0,0,1,2,1,0,1,2010,1,1,136788
74,1535,50,3,69.0,11851,1,1,1,1,1,1,1,13,5,1,1,4,5,7,1948,2009,1,1,1,1,1,0.0,1,2,3,1,1,1,5,780.0,2,0.0,247.0,1027.0,1,3,1,1,1027,606,0,1633,0.0,0.0,1,0,3,1,2,7,1,1,3,2,1948.0,1,1.0,240.0,1,1,1,0,100,126,0,0,0,1,2,1,0,6,2010,1,1,120479
75,1536,50,3,-1.0,8239,1,1,1,1,1,1,1,13,5,1,1,4,5,6,1920,1962,1,1,5,5,1,0.0,1,1,3,1,1,1,1,176.0,2,0.0,832.0,1008.0,1,1,1,1,1060,185,0,1245,0.0,0.0,1,0,3,1,1,6,1,0,1,2,1962.0,1,1.0,315.0,1,1,1,0,0,334,0,0,0,1,2,1,0,3,2010,1,1,58311
76,1537,30,3,68.0,9656,1,1,1,1,1,1,1,13,2,1,1,1,2,2,1923,1970,1,1,9,10,1,0.0,1,3,3,4,3,1,4,0.0,2,0.0,678.0,678.0,1,1,2,1,832,0,0,832,0.0,0.0,1,0,2,1,1,5,1,1,3,2,1928.0,1,2.0,780.0,3,3,2,0,0,0,0,0,0,1,2,1,0,6,2010,1,3,22361
77,1538,70,3,60.0,9600,1,3,1,1,1,2,1,13,2,1,1,2,8,9,1900,2003,1,1,2,2,1,0.0,2,2,3,1,1,1,4,0.0,2,0.0,930.0,930.0,2,1,2,1,930,636,0,1566,0.0,0.0,2,0,3,1,2,7,1,0,1,2,1930.0,1,1.0,288.0,1,1,1,54,228,246,0,0,0,1,2,1,0,4,2010,1,3,158955
78,1539,70,3,50.0,9000,1,3,1,1,1,1,1,13,2,1,1,2,8,9,1890,2002,1,1,2,2,1,0.0,2,2,4,4,3,1,4,0.0,2,0.0,346.0,346.0,1,3,1,1,1157,1111,0,2268,0.0,0.0,3,0,3,1,2,7,1,0,1,2,2003.0,1,2.0,624.0,1,1,2,0,108,0,0,0,0,1,2,1,0,4,2010,1,1,203984
79,1540,190,3,100.0,9045,1,1,1,1,1,1,1,13,2,1,5,2,5,3,1910,1950,1,1,5,5,1,0.0,1,3,3,1,1,3,4,0.0,2,0.0,840.0,840.0,3,4,2,3,1128,1128,0,2256,0.0,0.0,2,0,4,2,4,12,1,0,1,4,-1.0,4,0.0,0.0,2,2,2,0,18,18,0,0,0,1,2,1,0,6,2010,1,3,72623
80,1541,70,3,60.0,10560,1,1,1,1,1,1,1,13,2,1,1,2,6,7,1922,1994,1,1,2,2,1,0.0,1,1,1,4,1,1,1,283.0,2,0.0,455.0,738.0,1,3,1,1,868,602,0,1470,0.0,0.0,1,1,2,1,1,6,3,0,1,2,1970.0,1,2.0,624.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2010,1,1,133135
81,1542,50,3,53.0,5830,1,1,1,1,1,2,1,14,1,2,1,4,5,6,1950,1997,1,1,5,5,1,0.0,1,2,1,1,1,1,1,788.0,2,0.0,200.0,988.0,1,3,1,1,1030,582,0,1612,0.0,0.0,1,1,3,1,1,7,1,0,1,2,1950.0,1,1.0,363.0,1,1,1,0,0,0,0,0,0,1,1,1,0,3,2010,1,1,116969
82,1543,75,2,-1.0,7793,1,1,2,3,1,2,1,14,2,1,1,6,7,7,1922,2005,1,1,2,2,1,0.0,1,1,3,2,1,1,5,474.0,2,0.0,634.0,1108.0,1,1,2,2,1160,908,0,2068,0.0,0.0,1,1,3,1,2,8,1,1,3,2,1928.0,1,1.0,315.0,1,1,1,0,0,60,0,0,0,1,2,1,0,5,2010,1,1,191773
83,1544,30,3,50.0,5000,1,1,1,1,1,1,1,14,1,1,1,1,4,7,1925,1950,1,1,5,5,1,0.0,1,1,3,1,1,1,1,188.0,2,0.0,577.0,765.0,1,1,2,3,765,0,0,765,1.0,0.0,1,0,2,1,2,4,1,0,1,2,1926.0,1,1.0,200.0,3,1,3,135,0,41,0,0,0,1,1,1,0,4,2010,1,1,71707
84,1545,50,3,50.0,6000,1,1,1,1,1,1,1,14,2,1,1,4,6,7,1939,1950,1,1,5,5,1,0.0,1,1,3,1,4,1,5,452.0,1,12.0,144.0,608.0,1,1,1,1,608,524,0,1132,1.0,0.0,1,0,2,1,1,5,1,0,1,2,1939.0,1,1.0,240.0,1,1,1,0,0,128,0,0,0,1,1,1,0,4,2010,1,3,91581
85,1546,50,3,50.0,6000,1,1,1,1,1,1,1,14,2,1,1,4,6,6,1940,1950,1,1,5,5,1,0.0,1,2,1,1,1,1,6,264.0,2,0.0,308.0,572.0,1,3,1,2,848,348,0,1196,0.0,1.0,1,1,3,1,1,6,1,2,3,2,1973.0,1,2.0,576.0,1,1,1,0,0,0,0,0,0,1,2,1,0,3,2010,1,1,84873
86,1547,50,3,53.0,6360,1,1,1,1,1,2,1,14,1,1,1,4,5,6,1942,1950,1,1,5,5,3,300.0,1,1,1,1,1,1,1,360.0,1,159.0,316.0,835.0,1,1,1,2,955,498,0,1453,0.0,0.0,1,1,3,1,2,7,2,2,5,2,1942.0,1,1.0,240.0,1,1,1,0,0,35,0,148,0,1,2,1,0,3,2010,1,1,149439
87,1548,50,3,50.0,6000,1,1,1,1,1,1,1,14,2,1,1,4,6,7,1948,1950,1,1,2,2,1,0.0,1,1,1,1,1,1,1,300.0,2,0.0,480.0,780.0,1,1,1,1,780,636,0,1416,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1948.0,1,1.0,312.0,1,1,3,221,0,48,0,0,0,1,2,1,0,3,2010,1,1,108857
88,1549,50,3,52.0,6240,1,1,1,1,1,1,1,14,2,1,1,4,5,7,1936,1980,1,1,1,1,1,0.0,1,1,1,1,3,1,1,276.0,2,0.0,252.0,528.0,1,2,1,1,548,492,0,1040,0.0,0.0,1,0,2,1,1,5,1,0,1,2,1979.0,2,2.0,624.0,1,1,3,306,0,32,0,0,0,1,2,1,0,5,2010,1,1,83464
89,1550,50,3,52.0,6240,1,1,1,1,1,1,1,14,2,1,1,4,5,5,1930,1950,1,1,5,5,1,0.0,1,1,3,1,1,1,6,448.0,2,0.0,480.0,928.0,1,1,1,3,928,608,0,1536,0.0,0.0,2,0,4,1,1,7,1,1,3,2,1930.0,1,2.0,480.0,1,1,1,0,10,0,0,0,0,1,1,1,0,3,2010,1,1,102662
90,1551,30,3,51.0,6120,1,1,1,1,1,1,1,13,5,1,1,1,6,5,1923,1950,1,1,2,2,1,0.0,1,1,3,4,3,1,2,960.0,2,0.0,164.0,1124.0,1,1,1,1,1068,0,0,1068,1.0,0.0,1,0,2,1,1,5,1,1,3,2,1923.0,1,1.0,288.0,1,1,1,0,0,128,0,0,0,1,2,1,0,3,2010,1,1,92842
91,1552,50,3,57.0,8094,1,3,1,1,1,1,1,13,2,1,1,4,4,5,1915,1950,1,1,5,5,1,0.0,1,3,1,1,1,1,4,0.0,2,0.0,888.0,888.0,1,3,1,1,888,1074,0,1962,0.0,0.0,1,1,4,1,1,9,1,1,2,2,1915.0,1,2.0,572.0,1,1,1,160,0,364,0,0,0,1,3,1,0,6,2010,1,1,81507
92,1553,70,3,60.0,12900,1,3,1,1,1,1,1,13,2,1,1,2,6,8,1912,2009,1,1,2,2,1,0.0,2,2,2,1,1,1,4,0.0,2,0.0,780.0,780.0,1,3,1,1,780,780,0,1560,0.0,0.0,1,1,3,1,2,7,1,0,1,4,-1.0,4,0.0,0.0,2,2,2,344,0,0,0,168,0,1,2,1,0,5,2010,1,1,120819
93,1554,70,3,52.0,3068,1,3,1,1,1,1,1,13,2,1,1,2,6,8,1920,1993,1,1,1,1,1,0.0,1,2,3,1,1,1,4,0.0,2,0.0,662.0,662.0,1,3,1,1,662,662,0,1324,0.0,1.0,1,0,3,1,1,6,1,0,1,2,1920.0,1,1.0,180.0,1,1,1,0,0,112,0,0,0,1,3,1,0,2,2010,1,1,75652
94,1555,20,2,100.0,15263,1,1,2,1,1,1,1,15,1,1,1,1,5,5,1959,1959,1,1,3,3,2,90.0,1,1,1,2,1,1,1,766.0,2,0.0,656.0,1422.0,1,2,1,1,1675,0,0,1675,0.0,0.0,2,0,3,1,1,8,1,2,3,1,1959.0,1,1.0,365.0,1,1,1,0,132,0,0,0,0,1,2,1,0,5,2010,1,1,150417
95,1556,50,2,72.0,10632,1,1,2,1,1,1,1,15,2,1,1,4,5,3,1917,1950,1,1,2,2,1,0.0,1,1,3,2,3,1,4,0.0,2,0.0,689.0,689.0,1,2,2,1,725,499,0,1224,0.0,0.0,1,1,3,1,5,6,4,0,1,2,1917.0,1,1.0,180.0,3,3,2,0,0,248,0,0,0,1,2,1,0,1,2010,2,1,54768
96,1557,190,2,60.0,9900,1,1,1,1,1,1,1,16,2,1,5,4,5,4,1915,1950,1,1,2,9,1,0.0,4,3,3,1,1,1,1,1026.0,2,0.0,186.0,1212.0,1,1,2,1,1212,180,0,1392,1.0,0.0,1,0,3,1,1,6,1,0,1,4,-1.0,4,0.0,0.0,2,2,2,0,0,168,0,0,0,1,2,1,0,2,2010,4,1,71513
97,1558,50,2,65.0,6001,1,1,2,3,1,1,2,16,2,1,1,4,6,5,1940,1950,1,1,1,1,1,0.0,1,1,1,4,1,1,6,368.0,2,0.0,232.0,600.0,1,3,2,1,600,319,0,919,0.0,0.0,1,0,3,1,1,5,1,0,1,2,1940.0,1,1.0,231.0,1,1,1,0,0,45,0,0,0,1,1,1,0,3,2010,1,1,81469
98,1559,70,5,-1.0,6449,1,1,2,1,1,1,1,16,2,1,1,2,4,1,1907,1950,3,1,2,11,1,0.0,1,1,1,1,1,1,1,73.0,2,0.0,634.0,707.0,2,1,2,1,942,942,0,1884,0.0,0.0,1,1,4,1,1,7,1,0,1,4,-1.0,4,0.0,0.0,2,2,2,0,0,239,0,0,0,1,2,1,0,3,2010,1,3,54305
99,1560,190,1,60.0,6048,1,1,1,1,1,2,1,16,5,1,5,4,5,7,1910,1950,1,1,2,2,1,0.0,1,2,3,1,1,3,6,736.0,2,0.0,120.0,856.0,1,2,1,1,936,744,0,1680,1.0,0.0,2,0,2,2,1,7,1,1,3,2,1910.0,1,2.0,450.0,1,3,3,56,144,0,0,0,0,1,2,1,0,6,2010,2,1,71235
100,1561,90,2,72.0,10773,1,1,1,1,1,1,1,11,2,1,4,1,4,3,1967,1967,1,2,4,4,2,72.0,4,3,1,1,1,1,2,704.0,2,0.0,1128.0,1832.0,1,1,2,1,1832,0,0,1832,2.0,0.0,2,0,4,2,1,8,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,0,58,0,0,0,0,1,2,1,0,5,2010,1,1,101662
101,1562,20,2,65.0,7800,1,1,1,1,1,1,1,11,2,1,1,1,5,7,1966,2008,2,1,3,3,2,47.0,1,1,1,1,1,3,5,240.0,3,474.0,150.0,864.0,1,3,1,1,892,0,0,892,1.0,0.0,1,0,3,1,2,5,1,0,1,2,1966.0,1,1.0,416.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2010,1,1,109326
102,1563,20,2,65.0,7832,1,1,1,1,1,1,1,11,2,1,1,1,5,5,1968,1968,2,1,3,3,1,0.0,1,1,1,1,1,1,3,775.0,2,0.0,89.0,864.0,1,3,1,1,864,0,0,864,1.0,0.0,1,0,2,1,1,4,1,0,1,2,1969.0,1,1.0,280.0,1,1,1,226,0,0,0,0,0,1,2,1,0,5,2010,1,1,86647
103,1564,90,2,-1.0,7424,1,1,2,1,1,1,1,11,2,1,4,5,5,5,1978,1978,1,1,4,4,1,0.0,1,1,1,2,1,4,3,1319.0,2,0.0,0.0,1319.0,1,1,1,1,1373,0,0,1373,1.0,0.0,1,0,3,1,1,5,1,2,2,1,1978.0,2,2.0,591.0,1,1,1,0,0,0,0,0,0,1,2,1,0,5,2010,1,1,131448
104,1565,60,2,86.0,11227,1,1,1,1,1,1,1,11,2,1,1,2,5,5,1968,1968,1,1,3,3,1,0.0,1,2,1,1,4,1,1,267.0,6,453.0,0.0,720.0,1,3,1,1,720,720,0,1440,0.0,0.0,1,1,4,1,1,7,1,2,2,1,1968.0,1,2.0,480.0,1,1,1,192,38,0,0,0,0,1,1,1,0,3,2010,1,1,88040
105,1566,20,2,-1.0,20062,1,1,2,4,1,1,2,15,2,1,1,1,7,7,1977,2001,2,1,2,2,1,0.0,2,2,1,2,1,2,2,1092.0,2,0.0,328.0,1420.0,1,2,1,1,1483,0,0,1483,1.0,0.0,1,1,1,1,1,4,1,2,2,1,1977.0,3,2.0,690.0,1,1,1,496,0,0,0,0,0,1,2,1,0,4,2010,1,1,238748
106,1567,30,2,94.0,9259,1,1,1,1,1,2,1,11,1,1,1,1,4,4,1927,1950,1,1,2,2,1,0.0,1,1,3,4,1,1,4,0.0,2,0.0,660.0,660.0,1,1,2,1,756,0,0,756,0.0,0.0,1,0,2,1,1,4,1,0,1,2,1945.0,1,2.0,440.0,1,1,2,80,0,0,0,0,0,1,2,1,0,6,2010,1,1,48356
107,1568,60,2,-1.0,17082,1,1,2,4,1,4,2,15,2,1,1,2,6,5,1978,1992,1,1,1,1,2,288.0,1,1,2,2,1,4,2,964.0,2,0.0,153.0,1117.0,1,3,1,1,1117,864,0,1981,1.0,0.0,2,1,4,1,2,8,1,1,2,1,1978.0,2,2.0,522.0,1,1,1,336,104,0,0,0,0,1,2,1,0,5,2010,1,1,244321
108,1569,50,2,124.0,18600,1,1,1,1,1,1,1,17,2,1,1,4,3,4,1938,1990,1,1,2,2,1,0.0,1,1,1,1,1,3,5,288.0,1,684.0,0.0,972.0,1,1,1,2,1052,558,0,1610,0.0,1.0,2,0,4,1,4,8,1,1,3,1,1938.0,3,1.0,480.0,1,1,1,0,0,60,0,0,0,1,2,3,450,6,2010,1,1,100452
109,1570,20,2,65.0,11479,1,1,1,1,1,1,1,17,2,1,1,1,6,7,1950,1987,1,1,2,4,1,0.0,1,1,1,1,1,1,3,104.0,3,387.0,172.0,663.0,1,3,1,1,1074,0,0,1074,1.0,0.0,1,0,3,1,2,6,1,1,2,1,1987.0,1,1.0,467.0,1,1,1,0,52,52,0,0,0,1,1,1,0,6,2010,1,1,104523
110,1571,50,2,50.0,9350,1,1,1,3,1,1,1,17,2,1,1,4,4,6,1947,1979,1,1,7,9,1,0.0,1,1,1,1,3,1,6,192.0,2,0.0,564.0,756.0,1,3,1,1,1169,0,362,1531,0.0,0.0,1,0,3,1,1,8,1,1,2,2,1947.0,1,1.0,209.0,3,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1,86941
111,1572,20,2,75.0,9525,1,1,1,1,1,1,1,17,2,1,1,1,5,7,1954,1998,1,1,7,9,1,0.0,1,1,1,1,1,4,5,954.0,2,0.0,218.0,1172.0,1,1,1,1,1172,0,0,1172,1.0,0.0,1,0,3,1,1,5,1,0,1,1,1954.0,2,1.0,366.0,1,1,1,240,0,0,0,0,0,1,2,1,0,6,2010,1,1,120326
112,1573,20,2,44.0,17485,1,1,3,1,1,1,1,17,2,1,1,1,7,5,2009,2010,1,1,1,1,3,96.0,2,1,2,2,1,2,3,1346.0,2,0.0,162.0,1508.0,1,3,1,1,1508,0,0,1508,1.0,0.0,1,0,1,1,2,5,1,2,2,1,2009.0,3,2.0,572.0,1,1,1,0,0,0,0,0,0,1,2,1,0,1,2010,6,2,251465
113,1574,20,2,-1.0,11200,1,1,2,1,1,4,1,17,2,1,1,1,5,3,1964,1964,1,1,2,2,1,0.0,1,3,1,1,1,3,4,0.0,2,0.0,1250.0,1250.0,1,3,1,1,1298,0,0,1298,0.0,0.0,2,0,3,1,1,5,1,0,1,2,1964.0,1,2.0,504.0,1,3,2,0,144,0,0,0,0,1,2,1,0,6,2010,2,1,90880
114,1575,20,2,83.0,11980,1,1,1,4,1,1,2,10,2,1,1,1,7,5,1987,1987,1,1,4,4,2,177.0,2,1,1,2,1,2,3,1433.0,2,0.0,0.0,1433.0,1,3,1,1,1433,0,0,1433,1.0,0.0,1,1,1,1,2,4,1,2,2,1,1987.0,3,2.0,528.0,4,4,1,0,278,0,0,266,0,1,1,1,0,6,2010,1,1,261298
115,1576,60,2,87.0,12361,1,1,2,1,1,4,1,10,2,1,1,2,6,7,1993,1993,1,1,1,1,2,85.0,2,2,2,2,1,1,3,860.0,2,0.0,86.0,946.0,1,3,1,1,964,838,0,1802,0.0,1.0,2,1,3,1,2,8,1,1,3,6,2000.0,3,4.0,1017.0,1,1,1,450,92,0,0,0,0,1,2,1,0,5,2010,1,1,260080
116,1577,20,2,64.0,7360,1,1,1,1,1,1,1,18,2,1,1,1,7,5,2010,2010,1,1,1,1,3,80.0,2,1,2,2,1,1,3,24.0,2,0.0,1198.0,1222.0,1,3,1,1,1222,0,0,1222,0.0,0.0,2,0,2,1,2,6,1,0,1,1,2009.0,3,2.0,615.0,1,1,1,0,54,0,0,0,0,1,2,1,0,3,2010,1,1,197311
117,1578,50,2,82.0,14235,1,1,2,1,1,1,1,10,2,1,1,4,6,8,1900,1993,1,1,2,4,1,0.0,1,1,2,4,4,1,4,0.0,2,0.0,676.0,676.0,1,1,1,1,831,614,0,1445,0.0,0.0,2,0,3,1,1,6,1,0,1,2,1957.0,1,2.0,484.0,1,1,2,0,59,0,0,0,0,1,2,1,0,3,2010,1,1,125575
118,1579,85,2,82.0,11105,1,1,1,1,1,2,1,18,2,1,1,5,5,5,1996,1996,1,1,1,1,1,0.0,1,2,2,2,3,4,3,870.0,2,0.0,0.0,870.0,1,2,1,1,965,0,0,965,1.0,0.0,1,0,2,1,1,4,1,0,1,1,1998.0,1,2.0,580.0,4,1,1,71,0,0,0,0,0,1,3,1,0,7,2010,1,1,142541
119,1580,60,2,-1.0,9337,1,1,2,1,1,1,1,18,2,1,1,2,7,5,1997,1998,1,1,1,1,1,0.0,1,1,2,2,1,1,2,353.0,2,0.0,525.0,878.0,1,3,1,1,892,800,0,1692,0.0,0.0,2,1,3,1,1,8,1,1,2,1,1997.0,3,2.0,513.0,1,1,1,0,39,0,0,0,0,1,2,1,0,4,2010,1,1,186109
120,1581,20,2,38.0,15240,1,1,2,1,1,3,1,18,2,1,1,1,5,8,1977,2004,1,1,6,7,1,0.0,2,2,1,2,1,1,3,198.0,3,688.0,140.0,1026.0,1,3,1,1,1026,0,0,1026,1.0,0.0,1,1,3,1,1,5,1,0,1,1,1977.0,1,1.0,308.0,1,1,1,316,85,0,0,0,0,1,1,1,0,6,2010,1,1,137688
121,1582,20,2,68.0,7480,1,1,1,1,1,1,1,18,2,1,1,1,5,6,1972,1972,1,1,2,2,1,0.0,1,1,1,1,1,4,2,480.0,2,0.0,396.0,876.0,1,1,1,1,876,0,0,876,1.0,0.0,1,0,3,1,1,5,1,0,1,2,1977.0,1,2.0,484.0,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1,101057
122,1583,20,2,80.0,10389,1,1,1,1,1,1,1,18,2,1,1,1,8,5,2003,2003,2,1,6,7,2,320.0,2,1,2,2,1,1,3,1682.0,2,0.0,296.0,1978.0,1,3,1,1,1978,0,0,1978,1.0,0.0,2,1,3,1,2,8,1,1,3,1,2003.0,3,3.0,850.0,1,1,1,188,25,0,0,0,0,1,2,1,0,5,2010,1,1,311077
123,1584,60,2,75.0,9375,1,1,1,1,1,1,1,18,2,1,1,2,7,5,1997,1997,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,1040.0,1040.0,1,3,1,1,1044,1054,0,2098,0.0,0.0,2,1,4,1,2,9,1,1,2,1,1997.0,2,2.0,621.0,1,1,1,331,38,0,0,0,0,1,2,1,0,4,2010,1,1,217157
124,1585,120,3,-1.0,4435,1,1,1,1,1,1,1,18,2,1,2,1,6,5,2003,2003,1,1,1,1,2,170.0,2,1,2,2,1,4,3,672.0,2,0.0,176.0,848.0,1,3,1,1,848,0,0,848,1.0,0.0,1,0,1,1,2,4,1,0,1,1,2003.0,2,2.0,420.0,1,1,1,140,0,0,0,0,0,1,2,1,0,4,2010,1,1,163968
125,1586,30,2,67.0,8777,1,1,1,1,1,1,2,17,1,1,1,1,3,6,1945,2007,1,1,1,1,1,0.0,1,2,1,5,5,5,7,0.0,7,0.0,0.0,0.0,1,1,2,1,640,0,0,640,0.0,0.0,1,0,2,1,1,5,3,0,1,2,1945.0,1,1.0,240.0,1,1,2,0,0,0,0,0,0,1,2,1,0,4,2010,4,1,33480
126,1587,20,2,68.0,8842,1,1,1,1,1,2,1,17,2,1,1,1,5,6,1954,1954,1,1,1,1,1,0.0,1,2,1,4,1,1,4,0.0,2,0.0,381.0,381.0,1,3,1,1,992,0,0,992,0.0,0.0,1,0,3,1,1,6,1,0,1,2,1954.0,1,1.0,319.0,1,1,1,60,0,56,0,0,0,1,1,1,0,1,2010,5,3,88389
127,1588,20,2,60.0,10044,1,1,2,4,1,4,1,17,2,1,1,1,5,6,1968,1968,1,1,5,5,1,0.0,1,1,1,2,1,2,2,1070.0,2,0.0,126.0,1196.0,1,1,1,1,1196,0,0,1196,1.0,0.0,1,0,3,1,1,6,1,0,1,1,1968.0,3,1.0,336.0,1,1,1,257,0,168,0,0,0,1,1,1,0,6,2010,1,1,137743
128,1589,50,2,89.0,11792,1,1,1,1,1,1,1,17,2,1,1,4,4,5,1948,1950,1,1,1,1,1,0.0,1,1,1,1,1,1,4,0.0,2,0.0,744.0,744.0,1,3,2,3,792,328,0,1120,0.0,0.0,1,0,2,1,4,5,1,0,1,2,1956.0,1,2.0,480.0,1,3,3,0,0,0,0,160,0,1,2,1,0,6,2010,1,3,85507
129,1590,80,2,65.0,6305,1,1,1,1,1,1,1,17,2,1,1,3,6,6,1975,1975,1,1,4,4,1,0.0,1,1,1,1,1,4,2,528.0,2,0.0,480.0,1008.0,1,1,1,1,1096,0,0,1096,1.0,0.0,1,0,3,1,1,5,1,1,5,2,1975.0,1,1.0,352.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2010,1,1,130010
130,1591,20,2,64.0,6410,1,1,1,2,1,1,1,17,2,1,1,1,4,5,1958,1958,2,1,7,9,1,0.0,1,1,1,1,1,1,4,0.0,2,0.0,960.0,960.0,1,3,1,1,960,0,0,960,0.0,0.0,1,0,3,1,1,5,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,0,0,0,0,0,0,1,1,1,0,5,2010,1,1,42297
131,1592,30,2,67.0,4853,1,1,1,3,1,1,1,16,5,1,1,1,5,6,1924,1999,1,1,5,1,2,203.0,1,1,3,1,1,3,1,133.0,2,0.0,974.0,1107.0,1,4,2,2,1296,0,0,1296,0.0,0.0,2,0,2,1,4,5,1,1,3,2,1979.0,1,1.0,260.0,1,1,1,0,0,36,0,0,0,1,1,1,0,5,2010,1,1,121533
132,1593,30,2,-1.0,7890,1,1,1,1,1,2,1,16,2,1,1,1,6,6,1939,1950,1,1,2,2,1,0.0,1,1,1,1,1,1,1,238.0,2,0.0,618.0,856.0,1,1,1,1,856,0,0,856,1.0,0.0,1,0,2,1,1,4,1,1,3,2,1939.0,1,2.0,399.0,1,1,1,0,0,0,0,166,0,1,2,1,0,3,2010,1,1,108958
